视频标题,视频标签,作者名称,昵称,地区,日期,评论
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,好想吃宵夜,广东,2026-02-16 01:42:46,有没有学信息安全的可以跟我说一下大学考完nisp二级后，学校没有搞项目的渠道，也不知道上哪去搞实习，之后该怎么做[流泪]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,张晓璞,新疆,2026-02-09 02:07:34,看了很多学习路线，哈哈哈[呲牙]举个例子，开车是为了到达目的地，为了更好的到达目的地，我们会选择路线，然后出发。你选了很多路线，越选越迷茫[呲牙]压根就没上道，啥也不是[举手]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,顺冠,广东,2026-02-09 02:31:01,现在有ai了 让ai回答非常方便
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,吾阿伦,广东,2026-02-08 22:35:23,博主能不能推荐一下这四个科目的相关书籍[看]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,aaa－0,陕西,2026-02-17 23:53:31,可是大学根本不教后端知识啊只交那四本书[躺平]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,凉州大都督,甘肃,2026-03-01 14:27:47,学习[感谢]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Cxy0714,四川,2026-02-08 14:40:33,因为学习路线分两种，一种是搞算法和学术的，一种是搞就业的，前者通常就是各种大学公开课，后者就是培训班
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,熊猫侠客,辽宁,2026-02-08 09:28:33,讲太好了，通俗易懂层次清晰全连起来了 [比心]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,😊,广东,2026-02-08 09:31:28,干中学
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,草丛隐蔽者,广西,2026-02-15 01:20:59,计算机就得找实习，不然你根本跟不上
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,技术,山东,2026-03-01 21:53:56,新的语言并不一定是为了提升硬件效率，比如py的计算效率很慢，但是开发速度很快，可以快速的开发出成品，但并不关心你用起来慢不慢，卡不卡，要怪就怪你硬件不行
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,chamo,陕西,2026-02-27 01:41:56,@豆包 先帮我详细整理这个视频的主要思想，要分门别类的详细叙述，然后根据这个视频再给我一个具体的计算机专业的学习方法和学习路径
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,暮归,江苏,2026-02-27 23:08:15,计算机科学与技术专业，好像什么都学，到底应该往哪发展啊
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,爱吃草的鱼,湖北,2026-02-09 23:55:11,学计算机要往一个方向深钻，不然就相当于没学[杀马特][杀马特][杀马特]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,stand,内蒙古,2026-02-08 08:35:50,C，数据库，汇编，我就学过这三个
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,糖加三勺,北京,2026-02-10 20:40:50,你终于说出来我的疑问[流泪]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,嗨呀,河南,2026-02-20 23:38:30,第一看你要走买个方向[微笑]，然后会有一大堆框架[微笑]，你发现根本学不过来，然后还隔两年出来一个新的
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,( ˙˘˙ ),山东,2026-02-12 02:54:40,涨涨的，要张脑子了……
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,金罐儿加多宝,河南,2026-02-07 23:54:07,通俗易懂[黄脸干杯]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,广州市万发物流有限公司,广东,2026-02-10 15:55:08,先画图纸，再找工程队干活。网络就是送快递。
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Loki,天津,2026-02-22 19:02:36,面向AI编程 可以不[看]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Tq4c,北京,2026-02-08 20:27:00,谁告你工作不用，你工作过吗[捂脸]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,ha*,广东,2026-02-08 09:32:31,姐姐有时间的话多更新，看完整个人都通了[飞吻]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Const,安徽,2026-02-08 02:53:00,看完了真是受益匪浅，期待下期[黄脸祈祷]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Folish,广东,2026-02-13 18:20:42,典型的越学越多，越学越少。
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,冥雪冥铃,湖南,2026-02-18 16:34:50,兄弟们 我现在大三 会一些linux python shell k8s docker java 还有数据库 还有一些常用语言和工具[流泪]我想走大数据运维 推荐吗[流泪][流泪][流泪]不知道薪资高不高 岗位多不多稳不稳定 有没有兄弟懂的[流泪][流泪][流泪]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Miata,广东,2026-02-08 19:15:03,养成好的逻辑思维，啥都能干好[看]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,沐恩,江苏,2026-02-09 16:59:08,手也好看[嘿哈]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,新世纪共产主义战士,广东,2026-02-26 08:12:46,@豆包 先帮我详细整理这个视频的主要思想，要分门别类的详细叙述，然后根据这个视频再给我一个具体的计算机专业的学习方法和学习路径
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,于光中,广东,2026-02-14 02:26:17,这都是基础啊，这些都不知道那还怎么写代码？说是没有用到，但实际上每天都在用啊
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,君无悔,江苏,2026-02-08 16:31:48,从入门到入土
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,11123,江苏,2026-02-14 23:40:52,计算机让每一个死磕的人老实
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,一点尘,广西,2026-02-07 23:30:50,讲得好清楚！！！
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,小铃铛🔔～,河南,2026-02-27 09:11:57,找27考研搭子[比心]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,吃荔枝,湖南,2026-02-27 18:22:29,有没有非计算机专业想一起学计算机的[捂脸]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,合合鸟🐾,河南,2026-02-17 22:39:00,博主的视频好干 ，学到了好多[色]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,log,广东,2026-03-02 14:51:27,催更催更
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,忘川·,湖南,2026-02-09 19:13:59,实际生活中最有用的就计网了，操作系统跟计组都可以不用学
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,我听紧.,广东,2026-02-24 22:29:23,有java搭子吗
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,三个胖子🐉,山东,2026-02-13 19:50:00,计算机想学好，其实对数学的要求挺高的！主要指的是数学的思维哈
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Inclosing…,江西,2026-02-08 21:28:33,感谢主播解释，一直不知道这些的意义[大笑][玫瑰][玫瑰]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,🐼💚,江苏,2026-02-08 00:29:59,太厉害 我爱你 [流泪][流泪][流泪][流泪]我悟了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,dongdong801,贵州,2026-02-09 00:44:30,好看 爱看 还想看
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,江晚,河北,2026-02-08 11:16:33,讲得很清楚 谁说女子不如男！ 学姐加油
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,之遥>ᴗoಣ,安徽,2026-02-08 03:13:06,感觉姐姐讲的特别好呀，期待姐姐的下一个视频。
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,本末,河南,2026-02-08 23:22:25,我考试前咋没刷到你
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Atiesh,河北,2026-02-08 13:24:04,稀有动物，居然用笔写
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Sincere Zenith,河南,2026-02-11 07:26:47,好细，通透
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,80后峰哥怀旧,辽宁,2026-02-25 06:56:30,8位游戏，16位游戏，街机游戏用的汇编开发的[暗中观察]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,小新没有蜡笔喔,天津,2026-02-08 01:04:56,醍醐灌顶
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,cr,青海,2026-02-08 15:47:25,人家问的可不是那么卑微，你有时间吗？可以帮我做一下任务吗？而是cpu你快点，我有任务，内存那就赶紧存，直到这两个全部扛不住就崩溃系统[大笑]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,御风行,甘肃,2026-02-16 00:29:56,多推，爱看
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,ZG,辽宁,2026-02-09 19:52:44,讲的太好了[黄脸祈祷]，这个真的讲的不错
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,白客,江西,2026-02-08 06:13:35,算法让我觉得自己是个脑c
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,＋_%―,四川,2026-02-08 01:19:46,太清晰了[流泪][流泪][流泪]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,小漫OvO,广东,2026-02-12 17:29:37,大多数人做开发岗，有一门基础语言，然后多敲代码吧
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Fox,河南,2026-02-20 11:42:32,计算机，就是   算盘珠子
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,无聊且丢脸,湖北,2026-02-12 00:18:58,因为这个视频 看了之前两个视频 主播你太棒了 我会跟你你讲的每一步都写在记事本上 转化成我也能说出来的话 太简单易懂了 这些内容
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,超鲜蒸馏水,湖南,2026-02-08 09:44:08,计算机yyds[赞]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,梁锴燊,广东,2026-02-16 01:12:52,太对了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,孙寒华🎋（有素质且受过高等教育版）,浙江,2026-02-08 19:16:58,这个就是计算机科学与技术中的科学
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,🌟星哈,广东,2026-03-03 13:44:27,主播讲的太好了[流泪][流泪]，必须关注，一定要继续更新！！！
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,😀,河南,2026-02-16 11:16:01,[如花]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,沐恩,江苏,2026-02-09 16:59:14,讲的也好
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,新世纪共产主义战士,广东,2026-02-26 08:04:52,@豆包  帮我详细整理这个视频的主要思想，要有分类，再根据这个给我一个详细的计算机专业学习思路
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,马亮,广东,2026-02-27 22:15:38,净搞一些没用的，直接21天精通Java
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,懒羊羊大王,河北,2026-02-07 23:35:30,姐姐讲的太清晰了[黄脸祈祷][黄脸祈祷]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,笑一下行不行,湖南,2026-02-08 02:54:06,好清晰啊[流泪]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,我不是徐志摩,河南,2026-02-08 00:08:01,总于等到你更新了（我前几天点催更了）
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,取一,河南,2026-02-08 18:07:32,谢谢大王，差点就学会了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,破晓,湖北,2026-02-12 08:56:46,讲的太好了，通俗易懂[比心]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,满城第一爱门,河北,2026-02-08 11:23:18,越学你的替代性越低
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,爱吃脆薯饼,广东,2026-02-19 22:43:05,你
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,夏望拾柒·忻远,山东,2026-02-08 19:27:21,通透！感觉脑子都清明了很多😳
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,红烧牛筋,安徽,2026-02-09 02:13:10,是的，打好基础为了在将来以不变应万变
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,JJJJJL,广东,2026-02-08 19:05:08,主播太懂了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,AAA专业莲藕打孔六师傅,广西,2026-02-08 15:16:16,听你讲课好下饭啊 多学一点老师
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,用户7072917041688,浙江,2026-02-12 11:05:55,讲的太好了，真的是业界良心[赞]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,煎蛋水母,四川,2026-02-09 16:40:11,很有启发，谢谢姐[玫瑰]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,真实小影,安徽,2026-02-10 01:15:08,讲得太好了，太收益了，求更[坏笑][赞][玫瑰]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,@Except🌻,河南,2026-02-08 22:58:03,也是一种语言就是让你跟计算机交流
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,和自己对话,陕西,2026-02-08 19:24:05,已关注
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,用户5310355094770,广东,2026-02-17 18:59:59,喜欢，多推
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,哈哈,福建,2026-02-11 17:46:44,手好看
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,167,广东,2026-02-12 01:27:54,厉害
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,拿多生活不迷路,河南,2026-02-11 21:36:49,牛的[赞]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,xju好热,山东,2026-02-08 10:17:04,爹[流泪]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,ㅤㅤㅤㅤㅤ,陕西,2026-02-08 11:29:42,我将把这个视频收藏[钱][钱]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,高冷女神,贵州,2026-02-08 00:22:24,[流泪]博主我爱你
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,袁华,四川,2026-02-08 00:49:46,宝藏博主[赞][赞][赞]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,只有我不在的街道,江苏,2026-02-11 10:54:05,已经计算机转机械了[泪奔]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,小吴小鱼,河南,2026-02-19 18:39:42,真催眠啊，睡一觉了[捂脸]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,开朗突破手,山东,2026-02-08 16:21:24,28考研有一起交流的不
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,yao,湖北,2026-02-09 16:46:55,爱看多推
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,淋,江苏,2026-02-08 10:52:42,厉害厉害
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,不想长大的小羊,四川,2026-02-08 15:57:40,很用心的分享[爱心]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,七贝编程,浙江,2026-02-08 01:26:38,有点意思[看]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,盖世小浪桃,甘肃,2026-02-07 22:59:07,谢谢博主[玫瑰][害羞]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,和自己对话,陕西,2026-02-08 19:24:01,多推，爱看[赞]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,日番谷,广东,2026-02-08 12:29:52,@麻辣浪 信号和硬件间的运转
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,designer wj,北京,2026-02-10 08:02:22,牛逼[比心]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,来自孤独的我了？,安徽,2026-02-10 00:51:15,加油，两个都看完了，长视频制作不易[一起加油]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,三岁贼酷,山东,2026-02-07 22:06:23,我又来了[看]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,九溪,甘肃,2026-02-08 00:15:00,小红书刷到了，抖音也刷到
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,aka 牛马精神,甘肃,2026-02-10 00:01:51,讲的很好[赞]多更多点赞
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,私谋也楼道哥,河南,2026-02-09 00:02:21,细节收藏量快赶上点赞量了[捂脸]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,>>＿＿＿505＿＿＿>>,江西,2026-03-09 15:54:03,路由器转发
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,蜗牛🐌,广东,2026-02-08 03:48:16,讲的好好[流泪]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,°,江苏,2026-02-07 23:05:25,速更啊，博主
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,归零   .,河南,2026-02-10 20:04:54,讲的太好了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,在这里,广东,2026-02-07 21:56:44,[玫瑰][玫瑰][玫瑰]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,东阳,山东,2026-02-24 13:57:24,谢谢
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,渗鲸逼,安徽,2026-02-08 01:00:42,@momo [钱]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,七街酒,江苏,2026-02-07 22:54:52,学到了[杀马特]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,不停奔跑的阿强,江苏,2026-02-09 17:48:35,讲的太好了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,芋泥蛋挞,河南,2026-02-07 23:11:46,[爱心]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,清华GGbond学长,湖北,2026-02-24 19:43:03,加油加油
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,阳光洒满大地,河南,2026-02-11 19:42:04,讲的太好了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,👀👀👀👀,山西,2026-02-07 23:10:01,[比心][比心][比心]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,雾曦,陕西,2026-02-08 21:21:39,@解解 [宕机]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Lucky¿,山东,2026-02-07 23:12:45,牛[赞]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,屿梦,甘肃,2026-02-07 23:44:51,终于更新了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,NextWave,陕西,2026-02-08 00:34:28,通透
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,慕容檠,安徽,2026-02-08 22:38:48,额...
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,谢了你de,江苏,2026-02-07 22:16:28,[强][强][强]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,哆拉A鲨,山东,2026-02-08 15:25:29,支持支持！[色]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,雪国来信。,浙江,2026-02-08 09:43:51,鼓掌
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,超能力在身体里乱跑,山东,2026-02-08 01:31:07,[玫瑰][玫瑰][玫瑰]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,嗨话天天,山东,2026-02-26 02:42:01,不错
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,盐焗超绝大星球,安徽,2026-03-05 23:23:07,大二找个计算机的学习搭子，打算保研或者考研。
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,我一直在哭,广东,2026-02-16 12:01:10,他妈的我怎么听不懂呢？
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,没烦恼,辽宁,2026-02-13 11:52:43,关注了，我干开发的，好厉害
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,R&B......,广东,2026-02-13 10:25:31,
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,流萤,江苏,2026-02-12 14:38:32,我认为学什么是针对市场是针对岗位所需求，很多学校里用到的软件就不是市场所用的，虽然比如公司让我开发游戏所用的是公司定制的UE4和市场上的不同，但区别不大。我用visual stdio很方便和UE连接，但是学校单独用的软件，学C的c++都是的，都工作了发现软件很老。概论部分了解，剩下大部分精力花在真正需要的东西，比如英语高数，后面专业方面计算机视觉啥的我觉得学了不亏，主要是C++我的主语言，还有市场上大范围的Java，Python都是需要会的，还有比如做特效的软件啥的是学校不可能教你的，老板不会手把手教会你再让你上岗，上大学要是很迷茫只会跟着学校走，到最后总结好像方向是什么自己擅长哪方面，适合找什么工作都不知道真的白学了。很多说学期末考试了发视频说最基本的高数题不会，气笑了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,云水遥,重庆,2026-02-11 22:43:45,[暗中观察]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,小爷我有五千万之八方来财好运连连万事如意,河南,2026-02-09 22:32:45,讲的好好啊，之前一直不知道这几个课是干什么的[黄脸祈祷]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,枳一,广东,2026-02-08 15:49:16,@魚粉^6^🐾 🍔ྀི 送你了[呲牙]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,摘星陈先生,四川,2026-02-08 12:40:10,"毕业前:嗯这个屠龙技学了牛批
毕业后:草没卵用"
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Stessorechiaro,江西,2026-02-08 17:59:25,@刀落 @绛 @17L @瓷心盏 @Stephanie_310 @恋湛日记. @feᴗei @浩. 听不懂[黑脸]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,ee,湖北,2026-02-07 23:22:42,豁然开朗[泣不成声][泣不成声]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,卡什帕拉,广西,2026-02-08 16:26:27,[赞]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Z_z,河南,2026-02-08 11:15:12,
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,一个无聊的人,江西,2026-02-08 09:09:50,
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,浩一传媒,广东,2026-02-08 01:18:17,好棒
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,🌈*🌈ll,山东,2026-02-07 22:33:36,支持
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,醉解玲珑意,湖南,2026-02-08 12:33:01,大学学的课程
